Reg_id,Gender,Age,Construction,New Construction,Elevator,Floors,Floor_area,Rooms,Bathrooms,Ceiling_height,Floor,Balcony,Furnished,Renovation,Children Welcome,Pets Allowed,Utility Payments,Address,Price,Currency,Duration,Date,Amenities,Appliances,Parking,Index,EXCLUDED_ID,REASON,Monthly USD Price
1,Male,31,Monolith,True,True,8.0,55.0,2.0,1.0,3.0,2.0,Open balcony,,Designer Renovation,11.0,11.0,10.0,"Nikoghayos Adonts street, Yerevan",800.0,USD,monthly,2022-11-24,none,none,none,A17901,17901,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1300.0
1,Female,39,Stone,True,True,8.0,151.0,4.0,2.0,3.0,6.0,Multiple balconies,Available,Designer Renovation,11.0,11.0,10.0,Yerevan › Kentron,2100.0,USD,monthly,2022-11-24,none,none,none,A17904,17904,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1200.0
1,Male,42,Stone,False,False,4.0,140.0,4.0,1.0,3.0,4.0,Open balcony,,Euro Renovation,11.0,11.0,10.0,"Nalbandyan street, Yerevan",1000.0,USD,monthly,2022-11-24,none,none,none,A17905,17905,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1000.0
1,Male,19,Panels,False,True,9.0,81.0,2.0,1.0,2.8,3.0,Closed balcony,,Euro Renovation,11.0,11.0,10.0,"Hovsep Emin street, Yerevan",700.0,USD,monthly,2022-11-24,none,none,none,A17909,17909,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,900.0
1,Male,52,Stone,False,False,5.0,113.0,4.0,2.0,2.8,3.0,Open balcony,Available,Designer Renovation,11.0,11.0,10.0,"Hanrapetutyun street, Yerevan",800000.0,AMD,monthly,2022-11-24,none,none,none,A17929,17929,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,850.0
1,Female,69,Stone,False,False,5.0,33.0,1.0,1.0,2.6,4.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,"Պարույր Սևակի փողոց 1/4, Երևան",350000.0,AMD,monthly,2022-11-24,none,none,none,A17940,17940,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1500.0
1,Female,49,Monolith,True,True,16.0,175.0,4.0,3.0,3.0,14.0,Open balcony,Available,Designer Renovation,11.0,11.0,10.0,"Byuzand Street, Yerevan",3500.0,USD,monthly,2022-11-24,none,none,none,A17942,17942,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1300.0
1,Female,48,Monolith,True,True,8.0,140.0,3.0,2.0,3.0,4.0,Multiple balconies,Available,Major Renovation,11.0,11.0,10.0,"Northern Avenue, Yerevan",800000.0,AMD,monthly,2022-11-24,none,none,none,A17943,17943,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1200.0
1,Male,47,Stone,False,True,6.0,100.0,3.0,1.0,2.8,4.0,Open balcony,Available,Designer Renovation,11.0,11.0,10.0,"Abovyan street, Yerevan",650000.0,AMD,monthly,2022-11-24,none,none,none,A17944,17944,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1050.0
1,Male,55,Stone,False,False,5.0,30.0,1.0,1.0,2.7,2.0,Not available,Available,Euro Renovation,11.0,10.0,11.0,"Hrachya Kochar Street 19, Yerevan",20000.0,AMD,daily,2022-11-24,none,none,none,A17955,17955,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1000.0
1,Male,59,Stone,False,True,9.0,37.0,2.0,1.0,2.8,8.0,Open balcony,Available,Major Renovation,11.0,10.0,11.0,"Yervand Kochar street 9, Yerevan",15000.0,AMD,daily,2022-11-24,none,none,none,A18001,18001,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,2200.0
1,Male,68,Stone,False,False,5.0,35.0,2.0,1.0,2.7,2.0,Not available,Available,Euro Renovation,11.0,10.0,11.0,"Marshal Baghramyan avenue, Yerevan",14000.0,AMD,daily,2022-11-24,none,none,none,A18003,18003,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1700.0
1,Female,26,Stone,False,False,5.0,60.0,2.0,1.0,2.7,2.0,Open balcony,,Euro Renovation,11.0,10.0,10.0,"Azatutyan Avenue, Yerevan",450.0,USD,monthly,2022-11-24,none,none,none,A18011,18011,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1700.0
1,Male,21,Stone,False,False,5.0,25.0,1.0,1.0,2.7,3.0,Open balcony,,Designer Renovation,0.0,0.0,0.0,"Mamikonyants street 34g, Yerevan",7000.0,AMD,daily,2022-11-24,none,none,none,A18012,18012,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1800.0
1,Male,35,Stone,False,False,5.0,25.0,1.0,1.0,2.7,1.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,"Komitas Avenue, Yerevan",7000.0,AMD,monthly,2022-11-24,none,none,none,A18013,18013,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,2000.0
1,Female,49,Stone,False,False,5.0,25.0,1.0,1.0,2.7,1.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,"Komitas Avenue, Yerevan",9000.0,AMD,daily,2022-11-24,none,none,none,A18014,18014,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1300.0
1,Female,40,Stone,False,False,5.0,25.0,1.0,1.0,2.7,1.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,"Nikoghayos Tigranyan street, Yerevan",7000.0,AMD,daily,2022-11-24,none,none,none,A18016,18016,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1400.0
1,Female,42,Monolith,True,True,11.0,120.0,3.0,2.0,3.0,10.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,"Saryan Street, Yerevan",3500.0,USD,monthly,2022-11-24,none,none,none,A18017,18017,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,2200.0
1,Female,59,Stone,False,False,5.0,25.0,1.0,1.0,2.7,1.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,"Komitas Avenue, Yerevan",9000.0,AMD,daily,2022-11-24,none,none,none,A18018,18018,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1500.0
1,Male,23,Stone,False,True,5.0,25.0,1.0,1.0,2.7,1.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,"Nikoghayos Tigranyan street, Yerevan",8000.0,AMD,monthly,2022-11-24,none,none,none,A18019,18019,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,2200.0
1,Male,37,Stone,False,False,5.0,25.0,1.0,1.0,2.7,1.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,"Nikoghayos Tigranyan street, Yerevan",9000.0,AMD,daily,2022-11-24,none,none,none,A18020,18020,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1200.0
1,Female,66,Stone,False,False,4.0,35.0,1.0,1.0,2.7,2.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,"Qanaker Zaqyan street Pass, Yerevan",7000.0,AMD,daily,2022-11-24,none,none,none,A18021,18021,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1300.0
1,Male,57,Stone,False,False,5.0,25.0,1.0,1.0,2.7,1.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,"Nikoghayos Tigranyan street, Yerevan",9000.0,AMD,daily,2022-11-24,none,none,none,A18022,18022,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1400.0
1,Female,43,Panels,False,True,5.0,87.0,3.0,1.0,2.8,2.0,Open balcony,,Euro Renovation,11.0,10.0,10.0,"Hanrapetutyun street, Yerevan",100.0,USD,daily,2022-11-24,none,none,none,A18048,18048,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,1800.0
1,Male,23,Panels,False,True,10.0,135.0,4.0,2.0,2.7,3.0,Open balcony,Available,Major Renovation,11.0,11.0,10.0,"Yervand Kochar street, Yerevan",1000.0,USD,monthly,2022-11-24,none,none,none,A18058,18058,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1000.0
1,Male,59,Monolith,True,True,10.0,135.0,4.0,2.0,3.0,4.0,Multiple balconies,Available,Euro Renovation,11.0,10.0,10.0,"Riga Street, Yerevan",1600.0,USD,monthly,2022-11-24,none,none,none,A18061,18061,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1800.0
1,Female,69,Monolith,True,False,5.0,50.0,3.0,2.0,3.0,3.0,Not available,Available,Euro Renovation,11.0,11.0,12.0,"Nansen street, Yerevan",7000.0,AMD,daily,2022-11-24,none,none,none,A18078,18078,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1500.0
1,Female,64,Stone,False,False,5.0,35.0,2.0,1.0,3.0,1.0,Not available,Available,Major Renovation,11.0,10.0,11.0,"Mesrop Mashtots Avenue, Yerevan",14000.0,AMD,daily,2022-11-24,none,none,none,A18082,18082,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1200.0
1,Female,32,Monolith,True,True,12.0,146.0,3.0,2.0,3.0,9.0,Multiple balconies,Available,Major Renovation,11.0,10.0,10.0,"Aram Street, Yerevan",2300.0,USD,monthly,2022-11-24,none,none,none,A18083,18083,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1100.0
1,Male,18,Monolith,True,True,20.0,185.0,4.0,3.0,3.0,4.0,Open balcony,,Major Renovation,11.0,10.0,10.0,"Amiryan Street, Yerevan",1100000.0,AMD,monthly,2022-11-24,none,none,none,A18084,18084,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1200.0
1,Male,43,Stone,False,False,5.0,68.0,2.0,1.0,3.5,3.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,"Marshal Baghramyan avenue, Yerevan",800.0,USD,monthly,2022-11-24,none,none,none,A18093,18093,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1500.0
1,Female,19,Stone,False,True,4.0,145.0,4.0,1.0,3.0,3.0,Not available,,Designer Renovation,0.0,0.0,0.0,"Tumanyan street, Yerevan",2200.0,USD,monthly,2022-11-24,none,none,none,A18097,18097,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1500.0
1,Female,38,Stone,True,False,2.0,38.0,2.0,1.0,2.6,1.0,Not available,Not available,Euro Renovation,11.0,11.0,10.0,"Vahram Papazyan street 8, Yerevan",300000.0,AMD,monthly,2022-11-24,none,none,none,A18098,18098,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1400.0
1,Female,34,Stone,True,False,2.0,150.0,3.0,1.0,2.8,2.0,Closed balcony,Available,Cosmetic Renovation,11.0,10.0,12.0,"Ավան 14-րդ փողոց 1, Երևան",250000.0,AMD,monthly,2022-11-24,none,none,none,A18101,18101,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,2500.0
1,Male,33,Panels,False,False,4.0,32.0,1.0,1.0,2.75,2.0,Open balcony,,Cosmetic Renovation,0.0,0.0,0.0,"Lepsius street, Yerevan",170000.0,AMD,monthly,2022-11-24,none,none,none,A18102,18102,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1500.0
1,Male,39,Stone,False,False,5.0,32.0,1.0,1.0,2.7,4.0,Open balcony,Not available,Cosmetic Renovation,11.0,11.0,10.0,"Կոմիտասի պողոտա 23B, Երևան",280000.0,AMD,monthly,2022-11-24,none,none,none,A18114,18114,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1000.0
1,Female,54,Stone,False,False,5.0,59.0,2.0,1.0,2.7,5.0,Not available,,Partial Renovation,0.0,0.0,0.0,Yerevan › Nor Nork,170000.0,AMD,monthly,2022-11-24,none,none,none,A18132,18132,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,1000.0
1,Male,70,Monolith,False,False,2.0,35.0,2.0,1.0,2.8,2.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,"Gyurjyan St, Yerevan",170000.0,AMD,monthly,2022-11-24,none,none,none,A18136,18136,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1500.0
1,Female,32,Panels,False,False,5.0,55.0,2.0,1.0,2.6,1.0,Not available,,Old Renovation,0.0,0.0,0.0,Yerevan › Nor Nork,170000.0,AMD,monthly,2022-11-24,none,none,none,A18139,18139,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,1300.0
1,Male,42,Monolith,True,True,10.0,145.0,3.0,2.0,3.0,8.0,Multiple balconies,Available,Euro Renovation,11.0,10.0,10.0,"Aram Street 4/3, Yerevan",2300.0,USD,monthly,2022-11-24,none,none,none,A18163,18163,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,2000.0
1,Female,36,Monolith,True,True,5.0,135.0,3.0,2.0,3.0,5.0,Open balcony,,Major Renovation,11.0,10.0,10.0,"Forest Street 160, Yerevan",2400.0,USD,monthly,2022-11-24,none,none,none,A18167,18167,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,2500.0
1,Female,56,Monolith,True,False,3.0,165.0,3.0,2.0,3.0,3.0,Not available,,Major Renovation,11.0,10.0,10.0,"Mkhitar Heratsi Street, Yerevan",2300.0,USD,monthly,2022-11-24,none,none,none,A18173,18173,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,2500.0
1,Male,59,Monolith,True,True,17.0,60.0,2.0,1.0,3.0,4.0,Open balcony,,Designer Renovation,0.0,0.0,0.0,"Byuzand Street, Yerevan",700000.0,AMD,monthly,2022-11-24,none,none,none,A18179,18179,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1800.0
1,Male,52,Panels,False,True,11.0,46.0,1.0,2.0,2.8,11.0,Not available,,Euro Renovation,0.0,0.0,0.0,"Yeznik Koghbatsi street, Yerevan",400000.0,AMD,monthly,2022-11-24,none,none,none,A18180,18180,There were more bathrooms than rooms.; ,1700.0
1,Female,35,Stone,False,False,4.0,38.0,1.0,1.0,3.0,2.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,"Hrant Shahinyan street, Yerevan",270000.0,AMD,monthly,2022-11-24,none,none,none,A18182,18182,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1200.0
1,Female,35,Stone,False,False,4.0,36.0,2.0,1.0,3.0,2.0,Multiple balconies,Available,Designer Renovation,11.0,10.0,11.0,"Komitas Avenue 38, Yerevan",25000.0,AMD,daily,2022-11-24,none,none,none,A18228,18228,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,2000.0
1,Female,53,Stone,False,False,5.0,80.0,3.0,1.0,2.8,4.0,Not available,Available,Major Renovation,11.0,10.0,10.0,"Komitas Avenue, Yerevan",1400.0,USD,daily,2022-11-24,none,none,none,A18234,18234,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1400.0
1,Female,35,Monolith,True,True,15.0,67.0,2.0,1.0,2.8,10.0,Open balcony,Available,Designer Renovation,10.0,10.0,10.0,"Orbeli Brothers street, Yerevan",650000.0,AMD,monthly,2022-11-24,none,none,none,A18235,18235,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1500.0
1,Male,20,Stone,True,False,4.0,100.0,4.0,2.0,3.0,4.0,Multiple balconies,Available,Designer Renovation,11.0,10.0,10.0,"Mamikonyants street, Yerevan",3000.0,USD,monthly,2022-11-24,none,none,none,A18258,18258,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1000.0
1,Male,18,Monolith,True,True,16.0,70.0,3.0,1.0,2.8,8.0,Not available,Available,Euro Renovation,11.0,11.0,10.0,"Komitas Avenue 59/6, Yerevan",650000.0,AMD,monthly,2022-11-24,none,none,none,A18310,18310,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1700.0
1,Male,62,Stone,False,False,5.0,32.0,1.0,1.0,2.8,1.0,Not available,Available,Euro Renovation,11.0,10.0,10.0,"Halabyan Street, Yerevan",300000.0,AMD,monthly,2022-11-24,none,none,none,A18314,18314,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1300.0
1,Male,43,Stone,False,False,5.0,30.0,1.0,1.0,2.8,1.0,Not available,Available,Major Renovation,11.0,11.0,10.0,"Shinararneri street, Yerevan",300000.0,AMD,monthly,2022-11-24,none,none,none,A18318,18318,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1500.0
1,Female,39,Stone,False,False,5.0,36.0,1.0,1.0,2.8,1.0,Not available,Available,Euro Renovation,10.0,10.0,10.0,"Margarian street, Yerevan",300000.0,AMD,monthly,2022-11-24,none,none,none,A18324,18324,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1300.0
1,Female,23,Stone,False,False,4.0,60.0,2.0,1.0,2.6,2.0,Not available,Available,Major Renovation,11.0,11.0,10.0,"Leningradyan street, Yerevan",800.0,USD,monthly,2022-11-24,none,none,none,A18325,18325,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1700.0
1,Male,19,Panels,False,False,5.0,40.0,1.0,1.0,2.8,1.0,Not available,Available,Euro Renovation,10.0,10.0,10.0,"Halabyan Street, Yerevan",800.0,USD,monthly,2022-11-24,none,none,none,A18326,18326,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1500.0
1,Male,34,Stone,False,True,5.0,37.0,1.0,1.0,2.8,2.0,Not available,,Euro Renovation,11.0,10.0,11.0,"Sevan street, Yerevan",7000.0,AMD,daily,2022-11-24,none,none,none,A18330,18330,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1500.0
1,Male,52,Stone,False,False,4.0,40.0,1.0,1.0,2.8,2.0,Not available,,Euro Renovation,11.0,10.0,11.0,"Karapet Ulnetsi Street, Yerevan",8000.0,AMD,daily,2022-11-24,none,none,none,A18331,18331,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,900.0
1,Female,32,Stone,False,False,5.0,45.0,1.0,1.0,2.7,2.0,Not available,,Euro Renovation,11.0,10.0,11.0,"Dro street, Yerevan",8000.0,AMD,daily,2022-11-24,none,none,none,A18332,18332,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,2000.0
1,Male,63,Monolith,True,True,16.0,70.0,2.0,1.0,3.0,9.0,Open balcony,Available,Designer Renovation,10.0,10.0,10.0,"Anastas Mikoyan street, Yerevan",800.0,USD,monthly,2022-11-24,none,none,none,A18333,18333,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1600.0
1,Female,39,Stone,False,False,5.0,36.0,1.0,1.0,3.2,5.0,Open balcony,Available,Euro Renovation,10.0,10.0,10.0,"Komitas Avenue, Yerevan",270000.0,AMD,monthly,2022-11-24,none,none,none,A18343,18343,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1200.0
1,Female,49,Stone,False,False,5.0,33.0,1.0,1.0,2.8,4.0,Open balcony,Available,Euro Renovation,11.0,11.0,10.0,"Vagharsh Vagharshyan street, Երևան",220000.0,AMD,monthly,2022-11-24,none,none,none,A18344,18344,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,2100.0
1,Male,70,Stone,False,False,5.0,32.0,1.0,1.0,2.7,2.0,Open balcony,Available,Major Renovation,10.0,10.0,10.0,"Komitas Avenue, Yerevan",280000.0,AMD,monthly,2022-11-24,none,none,none,A18345,18345,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1200.0
1,Male,23,Stone,False,False,5.0,29.0,1.0,1.0,2.5,3.0,Open balcony,Available,Major Renovation,11.0,11.0,10.0,"Komitas Avenue, Yerevan",300000.0,AMD,monthly,2022-11-24,none,none,none,A18346,18346,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1300.0
1,Female,60,Monolith,True,True,6.0,200.0,4.0,2.0,3.0,3.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,Yerevan › Kentron,1800.0,USD,monthly,2022-11-24,none,none,none,A18347,18347,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1400.0
1,Male,32,Stone,False,False,5.0,60.0,2.0,1.0,2.8,4.0,Closed balcony,,Major Renovation,10.0,10.0,10.0,Yerevan › Kentron,800.0,USD,monthly,2022-11-24,none,none,none,A18356,18356,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1500.0
1,Female,59,Monolith,True,True,14.0,180.0,4.0,3.0,3.0,9.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,Yerevan › Kentron,1500.0,USD,monthly,2022-11-24,none,none,none,A18361,18361,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,2200.0
1,Female,50,Stone,False,False,5.0,165.0,4.0,1.0,2.8,3.0,Open balcony,,Major Renovation,0.0,0.0,0.0,Yerevan › Arabkir,1000.0,USD,monthly,2022-11-24,none,none,none,A18364,18364,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1500.0
1,Male,33,Monolith,True,True,8.0,145.0,3.0,2.0,3.0,5.0,Open balcony,Available,Designer Renovation,11.0,10.0,11.0,"Northern Avenue 6, Yerevan",110.0,USD,daily,2022-11-24,none,none,none,A18367,18367,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1700.0
1,Female,23,Monolith,True,True,9.0,140.0,3.0,2.0,3.0,7.0,Open balcony,Available,Euro Renovation,11.0,10.0,11.0,"Northern Avenue, Yerevan",110.0,USD,daily,2022-11-24,none,none,none,A18373,18373,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,2000.0
1,Female,46,Stone,True,False,2.0,155.0,4.0,2.0,3.0,2.0,Closed balcony,,Major Renovation,11.0,10.0,10.0,"Mamikonyan street, Yerevan",1500.0,USD,monthly,2022-11-24,none,none,none,A18376,18376,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1100.0
1,Female,30,Stone,False,False,4.0,38.0,1.0,1.0,2.75,4.0,Open balcony,Available,Cosmetic Renovation,11.0,11.0,12.0,"Arzoumanian Street 3, Yerevan",10000.0,AMD,daily,2022-11-24,none,none,none,A18378,18378,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1700.0
1,Female,57,Monolith,True,True,8.0,110.0,3.0,1.0,3.0,5.0,Open balcony,Available,Designer Renovation,11.0,10.0,11.0,"Northern Avenue, Yerevan",125.0,USD,daily,2022-11-24,none,none,none,A18380,18380,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,1300.0
1,Female,32,Monolith,True,True,14.0,38.0,1.0,1.0,3.5,11.0,Open balcony,Not available,Major Renovation,11.0,11.0,12.0,"Argishti street, Yerevan",400000.0,AMD,monthly,2022-11-24,none,none,none,A18388,18388,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1500.0
1,Male,60,Monolith,True,True,15.0,144.0,3.0,1.0,3.0,3.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,Yerevan › Arabkir,2000.0,USD,monthly,2022-11-24,none,none,none,A18391,18391,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,2300.0
1,Male,67,Stone,False,False,9.0,160.0,5.0,2.0,3.5,5.0,Open balcony,,Major Renovation,11.0,10.0,10.0,"Hrachya Kochar Street, Yerevan",2500.0,USD,monthly,2022-11-24,none,none,none,A18398,18398,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,900.0
1,Female,33,Monolith,True,True,12.0,50.0,2.0,1.0,3.0,6.0,Open balcony,Available,Designer Renovation,11.0,10.0,10.0,"Leningradyan street, Yerevan",800.0,USD,monthly,2022-11-24,none,none,none,A18413,18413,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1000.0
1,Male,60,Panels,False,True,9.0,50.0,1.0,1.0,2.8,6.0,Open balcony,Available,Euro Renovation,10.0,10.0,10.0,"Tumanyan street, Yerevan",800.0,USD,monthly,2022-11-24,none,none,none,A18422,18422,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1400.0
1,Female,42,Stone,False,False,4.0,35.0,1.0,1.0,2.75,2.0,Not available,Available,Cosmetic Renovation,11.0,11.0,10.0,Yerevan › Ajapnyak,180000.0,AMD,monthly,2022-11-24,none,none,none,A18429,18429,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1500.0
1,Male,19,Monolith,True,True,18.0,240.0,4.0,3.0,3.0,10.0,Open balcony,,Designer Renovation,0.0,0.0,0.0,"Amiryan Street, Yerevan",2500.0,USD,monthly,2022-11-24,none,none,none,A18432,18432,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1900.0
1,Female,40,Stone,False,True,4.0,33.0,1.0,1.0,2.5,1.0,Multiple balconies,,Major Renovation,11.0,10.0,10.0,"Halabyan Street, Yerevan",300000.0,AMD,monthly,2022-11-24,none,none,none,A18434,18434,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1800.0
1,Male,53,Monolith,True,True,18.0,50.0,2.0,1.0,3.0,11.0,Open balcony,,Designer Renovation,11.0,10.0,10.0,"Komitas Avenue, Yerevan",800.0,USD,monthly,2022-11-24,none,none,none,A18455,18455,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1400.0
1,Male,66,Monolith,True,True,10.0,80.0,3.0,2.0,3.0,5.0,Open balcony,,Major Renovation,11.0,10.0,10.0,"Pavstos Buzand Street 28, Yerevan",750000.0,AMD,monthly,2022-11-24,none,none,none,A18464,18464,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1100.0
1,Male,43,Monolith,True,True,9.0,100.0,3.0,1.0,3.0,4.0,Open balcony,,Designer Renovation,11.0,10.0,11.0,"Amiryan Street, Yerevan",135.0,USD,daily,2022-11-24,none,none,none,A18504,18504,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,1100.0
1,Male,22,Monolith,True,True,14.0,110.0,4.0,2.0,3.2,3.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,"Argishti street, Yerevan",800000.0,AMD,monthly,2022-11-24,none,none,none,A18508,18508,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1400.0
1,Male,43,Monolith,True,True,16.0,60.0,2.0,1.0,3.0,11.0,Open balcony,,Designer Renovation,11.0,10.0,10.0,"Nairi Zaryan street, Yerevan",620000.0,AMD,monthly,2022-11-24,none,none,none,A18510,18510,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,2000.0
1,Female,25,Stone,False,False,6.0,170.0,5.0,2.0,3.0,5.0,Multiple balconies,Available,Designer Renovation,11.0,10.0,10.0,"Byron street, Yerevan",1000000.0,AMD,monthly,2022-11-24,none,none,none,A18520,18520,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1500.0
1,Male,30,Monolith,True,True,16.0,210.0,4.0,1.0,3.0,14.0,Not available,Available,Major Renovation,11.0,10.0,10.0,"Nairi Zaryan street, Yerevan",4000.0,USD,monthly,2022-11-24,none,none,none,A18526,18526,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,1000.0
1,Female,27,Monolith,True,True,17.0,150.0,4.0,2.0,3.0,7.0,Open balcony,Available,Designer Renovation,11.0,11.0,10.0,"Marshal Baghramyan avenue, Yerevan",1500.0,USD,monthly,2022-11-24,none,none,none,A18527,18527,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1200.0
1,Female,50,Monolith,True,False,3.0,32.0,1.0,1.0,2.6,3.0,Closed balcony,Available,Euro Renovation,11.0,10.0,11.0,"Argishti street, Երևան",15000.0,AMD,daily,2022-11-24,none,none,none,A18535,18535,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1000.0
1,Male,66,Monolith,True,True,16.0,160.0,4.0,1.0,3.0,14.0,Open balcony,Available,Euro Renovation,11.0,11.0,10.0,"Nairi Zaryan street 106, Yerevan",1300.0,USD,monthly,2022-11-24,none,none,none,A18547,18547,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,1300.0
